Column_1,Column_2,Column_3,Column_4,Column_5,Column_6
156.,PT Arqom Technology Innovation,"Sleman, Daerah Istimewa Yogyakarta, Donoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 081**********,,28210
157.,PT Arta Teknologi Comunindo,"Kadirojo I RT 007/RW 002, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 4986899,,26513
158.,PT Artha Genetikalab Indonesia,"JL. JANTI NO. 332 DK. PLUMBON, KARANGJAMBE, RT. 012, RW. -,, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,21015
159.,PT Artha Truss Mandiri,"Jipangan, Desa/Kelurahan Bangunjiwo, Kec. Kasihan, Kab. Bantul, Provinsi Daerah Istimewa Yogyakarta,, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,25112
160.,PR Artika Stone,"ngelo,rt.06/01, Candirejo, Semin, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,23963
161.,PR Artin Pamela Putri,"Gadingan RT 02 RW 08, Wates, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 089*********,,14120
162.,CV Arva Indonesia,"Jl. Taman Merapi No.8, Sinduharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,10793
163.,PT Arzea Techno Medica,"Jl Ali bin Abi Thalib No.82, Dusun Tajem RT 04 RW 31 Kelurahan Maguwoharjo Kecamatan Depok Kabupaten Sleman Provinsi Daerah Istimewa Yogyakarta, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 02747377389,,21015
164.,PR Asbarada Handycraft,"Jl. Sentolo Brosot Km. 01 Klebakan Kel. Salamrejo Kec. Sentolo Kab. Kulon Progo, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081********,,16292
165.,PT Asia Tradeperkasa,"Jl. Lingkar Bantul no. 168, Ngimbang, Pendowoharjo Bantul, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 453 7815,,32903
166.,PR Asih Kadariyanti,"TAWARSARI, Wonosari, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,10710
167.,PR Asih Sugiyanti,"Kuncen, Bendungan, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,25999
168.,PR Asikhah Eko Putranti,"Dero Pucanganom, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 081*******,,13134
169.,PR Asri Batik,"Bendungan kidul Rt 034 Rw 015, Bendungan, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 088**********,,13134
170.,PR Asrie Yoka,"JL. RAJAWALI I NO. 3 MANUKAN, Desa/Kelurahan Condongcatur, Kec. Depok, Kab. Sleman, Provinsi Daerah Istimewa Yogyakarta, Condongcatur, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,
171.,PT Asterra Artha Darma,"Metro Harmony Jalan Ringroad Barat NO. C-6, Gamping Kidul, Ambarketawang, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,28299
172.,PT Astha Idea Nuswantara,"Jl. Parangtritis, Timbulharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081***********,,31001
173.,PT Astina Multi Guna,"Padangan RT 02, Sitimulyo, Piyungan, Bantul, Yogyakarta, Sitimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,20231
174.,CV Astoetik Indonesia,"Jalan Lestari RT02 Jeblog, Tirtonirmolo, Kasihan, Tirtonirmolo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 02744398022,,27520
175.,PT Astra International,"JL. RINGROAD SELATAN, DESA PANGGUNG HARJO RW 12, KEC.SEWON,  BANTUL, Panggung Harjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 021-6501000,,45201
176.,PT Astra International,"Jl. Pajajaran Ringroad Utara, RT 06, RW 016, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 021 - 6507000,,
177.,PT Astra International,"Jl. Magelang KM 7,2, RT 13, RW 05, Sendangadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 021 - 6507000,,
178.,PT Astra International,"Jln. Magelang Km 7,2, sinduadi, mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 021-65310250,,45407
179.,PR Aswan Hardiyanto,"BLIMBING, Planjan, Saptosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,32120
180.,PT Aswani Dananjaya Sentosa,"Jl Brigjend Katamso, Palbapang, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. 083*********,,10801
181.,PT Asyifa Mitra Garmentama,"BAKULAN, PATALAN, JETIS, BANTUL, DI YOGYAKARTA, PATALAN, JETIS, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,14111
182.,PT Perorangan Ati Kohana,"Perumahan Kasongan Permai A146, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,13921
183.,PR Atik Setyaningsih,"Villa Bukit Asri FG3, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,10710
184.,PR Atika,"SIDOMULYO, Trimulyo, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 082********,,10216
185.,PR Aulia Hijriastuti,"Jl. KH. Ahmad Dahlan rt 04 Badegan Bantul, Bantul, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,14111
186.,PR Avian Andriyanto,"Karangtengah II, Karangtengah, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,25931
187.,PR AYU SRI NIRMALA,"KADISOKA RT 05 RW 02, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,10750
188.,PR B. Sugiyartati,"Botokan RT 20, Argosari, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,11090
189.,PR Baeq Amiliya Novianti,"NGLORONG RT 002, Panjangrejo, Pundong, Kabupaten Bantul, DI Yogyakarta",Telp. 089**********,,16292
190.,PR Bagus Gentur Saka Negara,"Dusun Blekik RT 02 Rw 025, Sardonoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,28250
191.,PT Bahagia Bersama Kreatif,"Jl. Dr. Sutomo 51 RT.026 RW.008 Bausasran Danurejan Kota Yogyakarta, Bausasran, Danurejan, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,
192.,PR Baiturohmaan,"Cerme VIII RT 32 RW 16, Cerme, Panjatan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 087*********,,10216
193.,CV Baja Laut,"Jl. Ki Hadi Sugito, Tanggul, Tayuban, Panjatan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 0274 -7721062,,25111
194.,PR Bajralungit Art,"Kliripan, Hargorejo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,32300
195.,PR Bakpia Jagung Pawon Mbah Samin,"Ngawen No 20, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,10710
196.,PR Bakpia Menor,"Jl.sastro Pawiro  No.9 Gn.Gempal, Giripeni, Wates, Kulon Progo, Giripeni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,10792
197.,PR Bakpia Pathuk 543 Sonder,"Sanggrahan Pathuk NG I/543, Ngampilan, Ngampilan, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,10710
198.,PR Bakpo Ijo Mbak Ida,"Gunung Gempal, Giripeni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. +6281254408698,,10710
199.,PT Bamboo Craft Indonesia,"JL. RINGROAD BAKULAN TRIRENGGO MANDING BANTUL YOGYAKARTA, Trirenggo, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 368534,,31002
200.,PT Bambu Nusa Verde,"Jln Mangunan (Jln Boyong No 13); Tebonan, Harjobinangun, Pakem, Kabupaten Sleman, DI Yogyakarta",Telp. +62 274 898022,,72104
201.,PT Bangga Karya Indonesia,"Gowongan JT 3/342, Gowongan, Jetis, Kota Yogyakarta, DI Yogyakarta",Telp. 089*********,,28210
202.,PR Bangun Pudyati Utami,"BRAYUT RT 01 RW 28 PANDOWOHARJO SLEMAN, Pandowoharjo, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10510
203.,PT Bangun Usaha Mandiri,"Jl. Sugeng Jeroni no. 52, Patangpuluhan, Wirobrajan, Kota Yogyakarta, DI Yogyakarta",Telp. 0317525338,,11052
204.,CV Banyu Sabrang,"Sembungan, Gulurejo, Lendah, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,13134
205.,PT Barika Indie Gemilang,"Jl. Maguwo Gang Ampel No.109 RT.27 RW.000 Kel.Banguntapan Kec.Banguntapan, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 02742841079,,26120
206.,PR Basuki Pujianto,"Driyan Rt. 05 Rw. 011, Wates, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 087*********,,14111
207.,PR Batik Abimanyu,"No. 243 RT/RW 044/020, Mendiro, Gulurejo, Lendah, Kulon Progo, D.I. Yogyakarta, Indonesia, Gulurejo, Lendah, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,13134
208.,PR Batik Berkah Lestari,"Karang Kulon RT 06 Kel. Wukirsari Kec. Imogiri Kab. Bantul, Wukirsari, Imogiri, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,13134
209.,PR Batik E Lok Iwon,"Taman KT.1/433 RT.36 RW.09, Patehan, Kraton, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,13134
210.,PR Batik Klangenan,"Gembuk, Tepus, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,13134
211.,CV Batik Nada Collection,"Trembono Tegalrejo Gedangsari Gunungkidul Yogyakarta, Tegalrejo, Gedangsari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,13134
212.,PR Batik Rina,"Sapon rt 02, Sidorejo, Lendah, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 087*********,,13134
213.,PR Batik Sekarniti,"Temanggal 004/002, Wijimulyo, Nanggulan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,13134
214.,CV Batik Teknologi Indonesia,"KABROKAN WETAN RT 01 SENDANGSARI PAJANGAN BANTUL YOGYAKARTA, Sendangsari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 089**********,,13134
215.,PR Bayoga Yusuf,"RT 002/ RW 007, KEDUNG II, Karangtengah, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 083*********,,25931
216.,PR Bayu Yogo Endi Atmoko,"Gari, Gari, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,23953
217.,PR Bejo Genteng,"Selo Timur RT 62 RW 18, Hargorejo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081********,,23922
218.,PT Bejo Lumintu Minulyo,"Jl. Wonosari - Semanu Km 1, Baleharjo, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081********,,23957
219.,CV Belindo International,"Jalan Asem Gede, Terbah, Pengasih, Pengasih, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,16292
220.,PT Belle Amanah Sejahtera,"Jangkang Lor, Sentolo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,20232
221.,PT Bengkel Madanitec Jogja,"jl gunungan no 1,, Wirokerten, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274410057,,28210
222.,PT Berbeda Satu Hati,"Jl Parangtritis Km 17 RT 02 Sawahan, Srihardono, Pundong, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,31001
223.,PR Berkah 13,"Beteng, RT 65/17, Jatimulya, girimulyo, Kulon Progo, Jatimulyo, Girimulyo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10794
224.,CV Berkah Cahaya Logam,"Jl Guwosari Iroyudan Pajangan Bantul Yogyakarta, Guwosari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,31001
225.,PT Berkah Melimpah Bahagia,"Perumahan Griya Alvita C12, Jalan Wates KM 3,5, Pedukuhan Sonopakis Lor, Ngestiharjo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*******,,15201
226.,CV Berkah Mitra Merapi Farm,"Sidorejo Nganggring, Rt 006 Rw 004, Girikerto, Turi, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,10520
227.,PR Berkah Trophy,"Kembang, RT 019/RW 010 Margosari Pengasih Kulon Progo Yogyakarta, Margosari, Pengasih, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,32909
228.,PT Berkah Wanajaya Abadi,"Banjarharjo I, Muntuk, Dlingo, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,16101
229.,PT Berlico Mulia Farma,"Jl. Raya Jogja-Solo Km 10,6, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 496446,,21012
230.,PR Bernadeta Yuni Hariyanti,"Jl Arjuno No. 19 Pedak RT 003/RW 06, Sinduharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,10130
231.,PR Bernardus Erwin Ari Saputra,"Plono Barat Rt 14/ Rw 07, Pagerharjo, Samigaluh, Kulon Progo, Pagerharjo, Samigaluh, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10794
232.,PR Bg Group,"Kedungpring giripeni wates kulon progo, Giripeni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,
233.,PT Bhakti Karya Mulia,"Jl. Raya Solo Km 11,5 Mangunan RT/RW : 002/014 Kel. Kalitirto, Berbah, Sleman, Yogyakarta, Kalitirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 02742851017,,10802
234.,CV Bhayu Persada,"Karangayu RT 003 RW 007, Kelor, Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,31001
235.,CV Bhumi Cipta Mandiri,"Serut, Madurejo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Madurejo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. 02747101837,,15121
236.,PT Bhumi Nararya Farm,"Kemirikebo, Girikerto, Turi, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,10520
237.,CV Bima Agung Sejahtera,"Jl. Kedung Pengilon Dusun Petung RT. 03, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,20121
238.,CV Bimantara Putra Jaya,"Kanoman RT 01, Girirejo, Imogiri, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,71102
239.,BUL Bimasakti Unitama,"Jalan Salak no. 17, Tridadi, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 02742886376,,28130
240.,PR Bimo Wahyu Barata,"JAGALAN BEJI, Purwokinanti, Pakualaman, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,14111
241.,CV Bina Syifa Mandiri,"Kweni RT 04, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274414480,,
242.,CV Binangun Gemilang Sembada,"Jl. Wates KM. 16, Padukuhan Dlaban, Sentolo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 088**********,,20127
243.,PT Bintang Alam Semesta,"BANYAKAN (KAWASAN PERUNTUKAN INDUSTI PIYUNGAN), SITIMULYO, PIYUNGAN, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,15112
244.,CV Bintang Logam,"Jl. Parangtritis No.43, Brontokusuman, Mergangsan, Kota Yogyakarta, DI Yogyakarta",Telp. 085*********,,25111
245.,PT Bio Industri Omnipresen,"Dusun Gendeng RT 04, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,
246.,CV Bio Sentratama,"Dusun Payak RT 02/10, Sumbergiri, Ponjong, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,20214
247.,PT Biomassa Energi Lestari,"Jl Gendol Km.5 Kragan, Mororejo, Tempel, Kabupaten Sleman, DI Yogyakarta",Telp. 088*********,,70209
248.,PT Perorangan Bioro Abadi Jaya,"Warung RT.02/09, Gedangrejo, Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 00,,11051
249.,PT Biotek Cipta Kreasi,"Jl. Kyai Samiyoredjo, Dusun Gondang Lutung, Donoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. (0274)2884211,,20129
250.,PR Bleemo Batik & Craft,"Badran, JT I/1006, Bumijo, Jetis, Kota Yogyakarta, DI Yogyakarta",Telp. 087*********,,13132
251.,CV Blotan Asian Art,"Jl.anggrek, Blotan RT.03/RW.40, Kel.Wedomartani, Kec.Ngemplak, Kab.Sleman, Daerah Istimewa Yogyakarta 55584, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,16299
252.,PT Bmd Laboratorium Dan Sertifikasi Profesi Indonesia,"Jl. Prof. Dr. Wirjono Prodjodikoro No.164, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 02744298440,,
253.,PR Bolu Jadoel Veena,"Karangsari Kel. Nglanggeran Kec. Patuk Kab. Gunung Kidul, Nglanggeran, Patuk, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10710
254.,CV Bonafide Anugerah Sentosa,"Dusun Gegunung RT 52 RW 24, Bumirejo, Lendah, Kabupaten Kulon Progo, DI Yogyakarta",Telp.,,
255.,PT Borneo Melintang Buana Eksport,"Jalan Magelang KM 14 KAWASAN INDUSTRI, Kel. Caturharjo, Kec. Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 0274865252,,31001
256.,PT Borobudur Oto Mobil,"JL. LAKSDA ADI SUCIPTO KM 7.3, MAGUWOHARJO, DEPOK, Kabupaten Sleman, DI Yogyakarta",Telp.,,45201
257.,PT Bothwell Indonesia,"Jalan Kaliurang KM 9,3, Gondangan, Sardonoharjo, Kabupaten Sleman, DI Yogyakarta",Telp. 0274882760,,31001
258.,PT Botika Teknologi Indonesia,"Jl. Turonggosari Blk. III Jl. Perumnas No.50 Blok E, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Condongcatur, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. +6288978001099,,
259.,PR BOWO PRASETYADI,"Jl. Madubronto 45 Patangpuluhan Yogyakarta, Patangpuluhan, Wirobrajan, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,15121
260.,PR Boxtri,"Semenrejo, Pulutan, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10794
261.,PT Bra Indo Aksesoris,"Jl. Pemuda, Klodran-Kadirojo, Jonggrangan, Babadan, Bantul, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. (0274) 6461031,,14131
262.,PR Breadlikes,"Pandansari RT.05 RW.15 Wonosari, Wonosari, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*******,,10710
263.,PR Brenda Tania Mhera,"Saman no.56 bangunharjo sewon bantul, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 628**********,,13134
264.,PR Brosvita,"Griya Taman Asri Blok I No 302 Kel. Donoharjo Kec. Ngaglik Kab. Sleman, Donoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,32120
265.,CV Buana Citra Sentosa,"Jalan Kenanga No. 254 A Tlukan, Sambilegi Kidul, Maguwoharjo, Depok, Sleman, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10750
266.,PR Bucini Footwear,"Desa Klampok RT 01 RW 24, Sendangtirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,15201
267.,PR Budi Bramanto,"Ngento, Pengasih, Pengasih, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 089*********,,32905
268.,PR BUDI DWISETIYANI,"Selang 4, RT.01, RW.04, Selang, Wonosari, Gunungkidul, Yogyakarta, Selang, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 083*********,,10761
269.,PT Budi Makmur Jayamurni,"Jl. Peleman No 9 Rejowinangun, Kotagede, Yogyakarta, Rejowinangun, Kotagede, Kota Yogyakarta, DI Yogyakarta",Telp. 0274 379035,,15112
270.,PR Budi Subagyo,"Perum Jombor Baru No.4 RT.007 RW.003 Mlati Dukuh, Sendangadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10779
271.,PR Budi Susanto,"Kedungpring Rt.49 Rw.22, Giripeni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10391
272.,PR Budiyanta,"Pedukuhan II, Cerme, Panjatan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,31001
273.,CV bukit Seribu,"Paliyan Kidul, Karangduwet, Paliyan, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,31001
274.,PT Bumicharya Utama Luhur,"Jalan. kemasan no 1, banguntapan, banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*******,,16221
275.,PT Bumyang Glove Perdana,"Jl. Solo Km. 11 Ds. Kadirojo II Purwomartani, Kalasan, Sleman, Yogyakarta, Indonesia 55571, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta","Telp. 62-274-496140,498545,496968",,14131
276.,PR Bunda Putri,"Gesing, Purwodadi, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,10794
277.,CV Burhan Purnama Murakabi,"Sadang, RT 36 RW 13, Tanjungharjo, Nanggulan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,
278.,PR Burhani Ismantara,"Dukuh, Karangsari, Pengasih, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,11052
279.,PT Busana Remaja Agracipta,"jl. Cangkringan KM 1 Dhuri, Tirtomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 497438,,14111
280.,PT Busanaremaja Agracipta,"Jalan Lingkar Selatan, Singosaren, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. (0274)-451270-2,,14111
281.,PT Busanaremaja Agracipta,"Jl. Pemuda, Klodran-Kadirojo, Jonggrangan, Babadan, Bantul, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. (0274) 6461035,,14111
282.,CV C-maxi alloycast,"Jl. Ki Guno Mrico No 414, Desa/Kelurahan Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Provinsi Daerah Istimewa Yogyakarta, Giwangan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 081********,,24320
283.,PT Cahaya Afiat Indonesia,"Blimbing, RT 028/RW  014, Sukoreno, Sentolo, Kulon Progo, DI Yogyakarta, Sukoreno, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,11090
284.,PR Cahaya Cipta Food,"Griya Selo Permai No 1 RT 06 RW 02 Pondok Kel. Selomartani Kec. Kalasan Kab. Sleman, Selomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10799
285.,PT Cahaya Fortuna Sejati,"Jl. Solo-Boyolali KM 13, Kuwiran, Banyudono, Kabupaten Boyolali, Jawa Tengah",Telp. 02717889216,,25111
286.,CV Cahaya Insani,"Jl. Puntuk Wetan rt 01 rw 08, Sukoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 081*******,,14120
287.,PR Cahayatama Furniture,"Beteng, Jatimulyo, Girimulyo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,
288.,PR CANISIA MARTINI,"Sambeng V, Sambirejo, Ngawen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,11040
289.,CV Cantik Jelita,"Jalan Ronodigdayan no 18, Bausasran, Danurejan, Kota Yogyakarta, DI Yogyakarta",Telp. 0274557334,,20232
290.,CV Cariza Khansa Pratama,"Jl. Jetis, Candi Gebang Blok J No 9 Wedomartani Ngemplak Sleman Yogyakarta, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,10794
291.,CV Carolin Furnindo,"Jalan Lowanu No. 20 RT .020 RW. 006, Sorosutan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 089**********,,31001
292.,PT Casalini Natura Indonesia,"Jl. Pramuka, Sragan,, Trirenggo, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. 02742818165,,16292
293.,PR Catering Bu Das,"Kedungdowo RT 002 RW 010, Wates, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 085*********,,10772
294.,PR CATUR ARI WIBAWA,"Sumberan RT 03 RW 03 Tancep Ngawen gunungkidul, Tancep, Ngawen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,13134
295.,PT Catur Karya Maju,"KP Pakuncen WB 1/ 339 RT 040 RW 08, Pakuncen, Wirobrajan, Kota Yogyakarta, DI Yogyakarta",Telp. 081********,,32509
296.,PR Cek Yen Snack,"PURWOMARTANI BARU A-14 RT 11 RW 03, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,10799
297.,CV Centerindo Kurnia Tritama,"Bulu, Desa/Kelurahan Trimulyo, Kec. Jetis, Kab. Bantul, Provinsi Daerah Istimewa Yogyakarta 55781, Trimulyo, Jetis, Kabupaten Bantul, DI Yogyakarta",Telp. 083*********,,11090
298.,CV Centra Grafindo,"Jl Lowanu no 58, Sorosutan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 0274565016,,18111
299.,PT Centriz Avi Indonesia,"Banaran I, Banaran, Playen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082***********,,26490
300.,PR Cepuri Ngiras Nyawiji,"PEDUKUHAN II RT 007 RW 004, Cerme, Panjatan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,21022
301.,PR Chandra Setiawan Kusuma,"Jl. Sorosutan RT.15 RW.04, Sorosutan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 087*********,,10750
302.,PR Chelsea Martina,"Kliteron Lor GK III/330 RT 010/003, Klitren, Gondokusuman, Kota Yogyakarta, DI Yogyakarta",Telp. 083*********,,10794
303.,PR Chentaly,"GROGOL 2, Bejiharjo, Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10794
304.,PR Cheri Patisserie,"Jl. Godean KM 4 No 25A, Ngestiharjo, Kasihan, Bnatul, Ngestiharjo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,10710
305.,PR Chrisna Tri Hartadi,"Sidokerto RT 01 RW 01, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 088*********,,
306.,PR Christiana,"PULUTAN, Pulutan, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,13134
307.,PR Christina Devi Alfianti,"Pogung Lor RT 10 RW 48, Sinduadi, Mlati, Sleman, Yogyakarta, Sinduadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 089**********,,
308.,PR Christina Wahyuningsih,"GUBUG NGINGAS RT / 51, Argosari, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,13133
